Unnamed: 0,brand,model,car_type,img_url,price,drive,hp,weight,torque,w_kg,year,country
737,Mitsubishi,Lancer Evolution GSR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0643.jpg,27380.0,4WD,246.0,1240.0,309.0,148 to ? W/Kg,1992.0,🇯🇵
738,Mitsubishi,Lancer Evolution II GSR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0645.jpg,28980.0,4WD,256.0,1250.0,309.0,153 to ? W/Kg,1994.0,🇯🇵
739,Mitsubishi,Lancer Evolution III GSR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0646.jpg,29680.0,4WD,266.0,1260.0,309.0,158 to ? W/Kg,1995.0,🇯🇵
740,Mitsubishi,Lancer Evolution IV GSR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0648.jpg,30000.0,4WD,276.0,1350.0,353.0,153 to ? W/Kg,1996.0,🇯🇵
741,Mitsubishi,Lancer Evolution IV Rally Car ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0669.jpg,300000.0,4WD,280.0,1230.0,490.0,170 to ? W/Kg,1997.0,🇯🇵
742,Mitsubishi,Lancer Evolution IX GSR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0653.jpg,35700.0,4WD,276.0,1410.0,400.0,146 to ? W/Kg,2005.0,🇯🇵
744,Mitsubishi,Lancer Evolution Super Rally Car ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0679.jpg,300000.0,4WD,296.0,1230.0,540.0,180 to ? W/Kg,2003.0,🇯🇵
745,Mitsubishi,Lancer Evolution V GSR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0662.jpg,32480.0,4WD,276.0,1360.0,372.0,151 to ? W/Kg,1998.0,🇯🇵
746,Mitsubishi,Lancer Evolution VI GSR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0664.jpg,32480.0,4WD,276.0,1360.0,372.0,151 to ? W/Kg,1999.0,🇯🇵
747,Mitsubishi,Lancer Evolution VI GSR T.M. EDITION ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0666.jpg,32780.0,4WD,276.0,1360.0,372.0,151 to ? W/Kg,2000.0,🇯🇵
749,Mitsubishi,Lancer Evolution VI RS ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0668.jpg,25980.0,4WD,276.0,1260.0,372.0,163 to ? W/Kg,1999.0,🇯🇵
750,Mitsubishi,Lancer Evolution VI RS T.M. EDITION ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0671.jpg,25980.0,4WD,276.0,1260.0,372.0,163 to ? W/Kg,2000.0,🇯🇵
751,Mitsubishi,Lancer Evolution VI Rally Car ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0675.jpg,300000.0,4WD,298.0,1230.0,510.0,180 to ? W/Kg,1999.0,🇯🇵
752,Mitsubishi,Lancer Evolution VII GSR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0665.jpg,29980.0,4WD,276.0,1400.0,382.0,147 to ? W/Kg,2001.0,🇯🇵
753,Mitsubishi,Lancer Evolution VII GT-A ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0661.jpg,33000.0,4WD,268.0,1480.0,343.0,135 to ? W/Kg,2002.0,🇯🇵
754,Mitsubishi,Lancer Evolution VII RS ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0670.jpg,25180.0,4WD,276.0,1320.0,382.0,156 to ? W/Kg,2001.0,🇯🇵
755,Mitsubishi,Lancer Evolution VIII GSR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0672.jpg,32980.0,4WD,276.0,1410.0,392.0,146 to ? W/Kg,2003.0,🇯🇵
756,Mitsubishi,Lancer Evolution VIII MR GSR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0673.jpg,33980.0,4WD,276.0,1400.0,400.0,147 to ? W/Kg,2004.0,🇯🇵
757,Mitsubishi,Lancer Evolution VIII RS ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0674.jpg,31600.0,4WD,276.0,1320.0,392.0,156 to ? W/Kg,2003.0,🇯🇵
758,Mitsubishi,Lancer Evolution X GSR Premium Package ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0663.jpg,42400.0,4WD,276.0,1540.0,421.0,134 to ? W/Kg,2007.0,🇯🇵
760,Mitsubishi,MINICA DANGAN ZZ ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0614.jpg,10180.0,FF,63.0,640.0,74.0,73 to ? W/Kg,1989.0,🇯🇵
761,Mitsubishi,MIRAGE 1400GLX ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0613.jpg,9220.0,FF,78.0,795.0,119.0,73 to ? W/Kg,1978.0,🇯🇵
762,Mitsubishi,MIRAGE CYBORG ZR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0619.jpg,19080.0,FF,173.0,1060.0,167.0,122 to ? W/Kg,1997.0,🇯🇵
763,Mitsubishi,PAJERO Evolution Rally Raid Car ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0639.jpg,450000.0,4WD,260.0,1825.0,353.0,106 to ? W/Kg,2003.0,🇯🇵
765,Mitsubishi,STARION 4WD Rally Car ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0676.jpg,1400000.0,4WD,343.0,1250.0,343.0,205 to 354 W/Kg,1984.0,🇯🇵
766,Mitsubishi,i Concept ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0611.jpg,35000.0,MR,64.0,790.0,92.0,61 to ? W/Kg,2003.0,🇯🇵
767,Mitsubishi,i-MiEV ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0610.jpg,46000.0,MR,63.0,1100.0,180.0,43 to 51 W/Kg,2009.0,🇯🇵
768,Monster Sport,SX4 Base Model ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0684.jpg,1600000.0,4WD,897.0,1090.0,887.0,614 to ? W/Kg,2011.0,🇯🇵
771,NISMO,270R ,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0686.jpg,45000.0,FR,266.0,1240.0,338.0,160 to ? W/Kg,1994.0,🇯🇵
772,NISMO,400R ,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0689.jpg,120000.0,4WD,394.0,1550.0,468.0,190 to ? W/Kg,1996.0,🇯🇵
775,NISMO,GT-R LM Road Going Version ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0688.jpg,500000.0,FR,301.0,1580.0,372.0,142 to 469 W/Kg,1995.0,🇯🇵
776,NISMO,Skyline GT-R R-tune (R34) ,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0691.jpg,125000.0,4WD,444.0,1560.0,475.0,212 to ? W/Kg,1999.0,🇯🇵
777,NISMO,Skyline GT-R S-tune (R32) ,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0690.jpg,90000.0,4WD,394.0,1500.0,431.0,196 to ? W/Kg,2000.0,🇯🇵
778,Nissan,180SX Type X ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0734.jpg,24980.0,FR,202.0,1220.0,274.0,124 to ? W/Kg,1996.0,🇯🇵
779,Nissan,200SX ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0735.jpg,24980.0,FR,202.0,1220.0,274.0,124 to ? W/Kg,1996.0,🇯🇵
780,Nissan,200SX (S14) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0741.jpg,25950.0,FR,217.0,1250.0,274.0,130 to ? W/Kg,1996.0,🇯🇵
781,Nissan,240RS Rally Car ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0758.jpg,750000.0,FR,237.0,970.0,235.0,182 to ? W/Kg,1985.0,🇯🇵
782,Nissan,240SX ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0736.jpg,24980.0,FR,202.0,1220.0,274.0,124 to ? W/Kg,1996.0,🇯🇵
783,Nissan,240SX (S14) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0742.jpg,25950.0,FR,217.0,1250.0,274.0,130 to ? W/Kg,1996.0,🇯🇵
784,Nissan,240ZG (HS30) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0721.jpg,55000.0,FR,148.0,1010.0,206.0,109 to ? W/Kg,1971.0,🇯🇵
785,Nissan,300ZX 2by2 (Z32) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0751.jpg,43980.0,FR,276.0,1580.0,388.0,130 to ? W/Kg,1998.0,🇯🇵
786,Nissan,300ZX 2seater (Z32) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0756.jpg,39500.0,FR,276.0,1510.0,388.0,136 to ? W/Kg,1989.0,🇯🇵
787,Nissan,300ZX 2seater (Z32) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0753.jpg,39900.0,FR,276.0,1520.0,388.0,136 to ? W/Kg,1998.0,🇯🇵
788,Nissan,"350Z (Z33, EU) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0782.jpg,33000.0,FR,283.0,1320.0,371.0,160 to ? W/Kg,2003.0,🇯🇵
789,Nissan,"350Z (Z33, US) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0781.jpg,33000.0,FR,283.0,1320.0,371.0,160 to ? W/Kg,2003.0,🇯🇵
791,Nissan,"350Z Roadster (Z33, EU) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0761.jpg,36000.0,FR,276.0,1550.0,363.0,133 to ? W/Kg,2003.0,🇯🇵
792,Nissan,"350Z Roadster (Z33, US) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0760.jpg,36000.0,FR,276.0,1550.0,363.0,133 to ? W/Kg,2003.0,🇯🇵
793,Nissan,BLUEBIRD 1600 Deluxe (510) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0701.jpg,25700.0,FR,91.0,930.0,129.0,73 to ? W/Kg,1969.0,🇯🇵
794,Nissan,BLUEBIRD Hardtop 1800SSS (910) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0702.jpg,12680.0,FR,104.0,1050.0,147.0,73 to ? W/Kg,1979.0,🇯🇵
795,Nissan,BLUEBIRD Rally Car (510) ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0709.jpg,125000.0,FR,128.0,965.0,152.0,99 to ? W/Kg,1969.0,🇯🇵
796,Nissan,Be-1 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0697.jpg,12930.0,FF,51.0,670.0,74.0,57 to ? W/Kg,1987.0,🇯🇵
798,Nissan,CALSONIC SKYLINE ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0812.jpg,750000.0,FR,454.0,1100.0,686.0,307 to ? W/Kg,2000.0,🇯🇵
799,Nissan,CALSONIC SKYLINE GT-R ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0807.jpg,1000000.0,4WD,542.0,1260.0,490.0,321 to 520 W/Kg,1993.0,🇯🇵
801,Nissan,CUBE EX (FF/CVT) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0698.jpg,14420.0,FF,97.0,1070.0,137.0,67 to ? W/Kg,2002.0,🇯🇵
802,Nissan,CUBE X ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0696.jpg,14180.0,FF,81.0,970.0,106.0,62 to ? W/Kg,1998.0,🇯🇵
803,Nissan,Calsonic IMPUL GT-R ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0819.jpg,950000.0,FR,493.0,1100.0,510.0,335 to ? W/Kg,2008.0,🇯🇵
804,Nissan,EXA CANOPY L.A.Version Type S ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0706.jpg,14810.0,FF,118.0,1070.0,137.0,82 to ? W/Kg,1988.0,🇯🇵
805,Nissan,FALKEN GT-R ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0808.jpg,200000.0,4WD,493.0,1360.0,588.0,271 to ? W/Kg,2004.0,🇯🇵
806,Nissan,Fairlady 2000 (SR311) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0719.jpg,55000.0,FR,143.0,930.0,176.0,115 to ? W/Kg,1968.0,🇯🇵
807,Nissan,Fairlady 240ZG (HS30) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0720.jpg,55000.0,FR,148.0,1010.0,206.0,109 to ? W/Kg,1971.0,🇯🇵
808,Nissan,Fairlady Z (Z34) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0783.jpg,43750.0,FR,331.0,1530.0,365.0,161 to ? W/Kg,2008.0,🇯🇵
809,Nissan,Fairlady Z 280Z-L 2seater (S130) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0712.jpg,38000.0,FR,143.0,1225.0,225.0,87 to ? W/Kg,1978.0,🇯🇵
810,Nissan,Fairlady Z 300ZX (Z31) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0739.jpg,32000.0,FR,227.0,1380.0,333.0,122 to ? W/Kg,1983.0,🇯🇵
811,Nissan,Fairlady Z 300ZX TwinTurbo 2seater (Z32) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0757.jpg,39500.0,FR,276.0,1510.0,388.0,136 to ? W/Kg,1989.0,🇯🇵
812,Nissan,Fairlady Z 300ZX Version R TwinTurbo 2by2 (Z32) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0750.jpg,43980.0,FR,276.0,1580.0,388.0,130 to ? W/Kg,1998.0,🇯🇵
813,Nissan,Fairlady Z 300ZX Version S TwinTurbo 2seater (Z32) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0754.jpg,39900.0,FR,276.0,1520.0,388.0,136 to ? W/Kg,1998.0,🇯🇵
815,Nissan,Fairlady Z Roadster (Z33) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0759.jpg,36000.0,FR,276.0,1550.0,363.0,133 to ? W/Kg,2003.0,🇯🇵
816,Nissan,Fairlady Z Version S (Z33) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0768.jpg,33000.0,FR,276.0,1440.0,363.0,143 to ? W/Kg,2002.0,🇯🇵
817,Nissan,Fairlady Z Version S (Z33) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0770.jpg,36300.0,FR,309.0,1480.0,358.0,155 to ? W/Kg,2007.0,🇯🇵
818,Nissan,Fairlady Z Version ST (Z33 Option Wheel) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0765.jpg,36000.0,FR,276.0,1450.0,363.0,142 to ? W/Kg,2002.0,🇯🇵
819,Nissan,GRAN TURISMO SKYLINE GT-R ,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0801.jpg,125000.0,4WD,444.0,1560.0,475.0,212 to ? W/Kg,2001.0,🇯🇵
820,Nissan,GRAN TURISMO SKYLINE GT-R (PaceCar) ,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0784.jpg,100000.0,4WD,321.0,1560.0,392.0,154 to ? W/Kg,2001.0,🇯🇵
821,Nissan,GT-R ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0802.jpg,77700.0,4WD,473.0,1740.0,588.0,203 to ? W/Kg,2007.0,🇯🇵
823,Nissan,GT-R Black edition ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0805.jpg,94710.0,4WD,542.0,1730.0,632.0,234 to 603 W/Kg,2012.0,🇯🇵
826,Nissan,GT-R GT500 Base Model ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0822.jpg,950000.0,FR,493.0,1100.0,510.0,335 to ? W/Kg,2008.0,🇯🇵
829,Nissan,GT-R N24 GT Academy ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0806.jpg,500000.0,4WD,544.0,1700.0,632.0,239 to 499 W/Kg,2012.0,🇯🇵
832,Nissan,GT-R NISMO GT3 ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0833.jpg,350000.0,FR,542.0,1350.0,637.0,300 to ? W/Kg,2013.0,🇯🇵
834,Nissan,GT-R NISMO GT3 Base Model ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0832.jpg,350000.0,FR,542.0,1350.0,637.0,300 to ? W/Kg,2013.0,🇯🇵
835,Nissan,GT-R NISMO GT3 N24 Schulze Motorsport ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0831.jpg,350000.0,FR,542.0,1350.0,637.0,300 to ? W/Kg,2013.0,🇯🇵
838,Nissan,GT-R SpecV ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0803.jpg,157500.0,4WD,478.0,1680.0,588.0,213 to ? W/Kg,2009.0,🇯🇵
839,Nissan,ISMO GT3 Nissan GT Academy Team RJN ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1346.jpg,350000.0,FR,592.0,1350.0,689.0,327 to ? W/Kg,2013.0,🇯🇵
840,Nissan,LOCTITE ZEXEL GT-R ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0813.jpg,750000.0,FR,454.0,1100.0,686.0,307 to ? W/Kg,2000.0,🇯🇵
841,Nissan,Leaf G ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0705.jpg,40600.0,FF,107.0,1520.0,280.0,53 to ? W/Kg,2011.0,🇯🇵
842,Nissan,MICRA ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0704.jpg,10950.0,FF,89.0,900.0,121.0,73 to ? W/Kg,2003.0,🇯🇵
843,Nissan,MOTUL AUTECH GT-R ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0817.jpg,950000.0,FR,444.0,1130.0,470.0,293 to ? W/Kg,2008.0,🇯🇵
844,Nissan,MOTUL PITWORK Z ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0823.jpg,750000.0,FR,458.0,1080.0,706.0,317 to ? W/Kg,2004.0,🇯🇵
845,Nissan,March 12SR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0707.jpg,17830.0,FF,108.0,960.0,134.0,84 to ? W/Kg,2007.0,🇯🇵
846,Nissan,March 12c 5door ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0703.jpg,10950.0,FF,89.0,910.0,121.0,73 to ? W/Kg,2003.0,🇯🇵
847,Nissan,March G# ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0699.jpg,13080.0,FF,78.0,830.0,106.0,70 to ? W/Kg,1999.0,🇯🇵
848,Nissan,OPTION Stream Z ,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0826.jpg,200000.0,FR,735.0,1440.0,847.0,381 to ? W/Kg,2004.0,🇯🇵
849,Nissan,PAO ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0694.jpg,15400.0,FF,51.0,760.0,74.0,50 to ? W/Kg,1989.0,🇯🇵
850,Nissan,PENNZOIL Nismo GT-R ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0814.jpg,750000.0,FR,493.0,1200.0,706.0,307 to ? W/Kg,1999.0,🇯🇵
851,Nissan,PENNZOIL ZEXEL GT-R ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0811.jpg,750000.0,FR,454.0,1100.0,686.0,307 to ? W/Kg,2001.0,🇯🇵
852,Nissan,PRIMERA 2.0Te ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0713.jpg,22840.0,FF,148.0,1170.0,186.0,94 to ? W/Kg,1990.0,🇯🇵
853,Nissan,PRIMERA 20V ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0724.jpg,23900.0,FF,201.0,1320.0,206.0,114 to ? W/Kg,2001.0,🇯🇵
854,Nissan,PRIMERA 20V (EU) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0725.jpg,23900.0,FF,201.0,1320.0,206.0,114 to ? W/Kg,2001.0,🇯🇵
855,Nissan,R390 GT1 ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0837.jpg,1700000.0,MR,641.0,1000.0,706.0,478 to ? W/Kg,1998.0,🇯🇵
856,Nissan,R390 GT1 Road Car ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0799.jpg,1000000.0,MR,345.0,1180.0,490.0,218 to ? W/Kg,1998.0,🇯🇵
857,Nissan,R89C ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0838.jpg,1750000.0,MR,789.0,900.0,784.0,653 to ? W/Kg,1989.0,🇯🇵
858,Nissan,R92CP ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0839.jpg,1920000.0,MR,789.0,900.0,784.0,653 to ? W/Kg,1992.0,🇯🇵
859,Nissan,SILEIGHTY ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0738.jpg,22880.0,FR,202.0,1170.0,274.0,129 to ? W/Kg,1998.0,🇯🇵
860,Nissan,SILVIA (CSP311) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0700.jpg,45000.0,FR,89.0,980.0,132.0,67 to ? W/Kg,1965.0,🇯🇵
861,Nissan,SILVIA 240RS (S110) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0752.jpg,72200.0,FR,237.0,970.0,235.0,182 to ? W/Kg,1983.0,🇯🇵
862,Nissan,SILVIA K,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0726.jpg,18860.0,FR,173.0,1140.0,225.0,113 to ? W/Kg,,🇯🇵
863,Nissan,SILVIA K,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0737.jpg,20390.0,FR,202.0,1170.0,274.0,129 to ? W/Kg,,🇯🇵
864,Nissan,SILVIA K,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0731.jpg,25340.0,FR,217.0,1220.0,274.0,133 to ? W/Kg,,🇯🇵
865,Nissan,SILVIA K,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0740.jpg,25950.0,FR,217.0,1250.0,274.0,130 to ? W/Kg,,🇯🇵
866,Nissan,SILVIA K,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0727.jpg,22390.0,FR,173.0,1140.0,225.0,113 to ? W/Kg,,🇯🇵
867,Nissan,SILVIA Q,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0710.jpg,15560.0,FR,133.0,1090.0,159.0,91 to 207 W/Kg,,🇯🇵
868,Nissan,SILVIA Q,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0711.jpg,16210.0,FR,138.0,1110.0,178.0,93 to ? W/Kg,,🇯🇵
869,Nissan,SILVIA Q,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0716.jpg,21190.0,FR,158.0,1160.0,188.0,102 to ? W/Kg,,🇯🇵
870,Nissan,SILVIA Q,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0718.jpg,21750.0,FR,158.0,1190.0,188.0,99 to ? W/Kg,,🇯🇵
871,Nissan,SILVIA Varietta (S15) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0715.jpg,27980.0,FR,163.0,1330.0,192.0,91 to ? W/Kg,2000.0,🇯🇵
872,Nissan,SILVIA spec-R AERO (S15) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0748.jpg,25600.0,FR,246.0,1240.0,274.0,148 to ? W/Kg,2002.0,🇯🇵
873,Nissan,SILVIA spec-R AERO (S15) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0749.jpg,25600.0,FR,246.0,1240.0,274.0,148 to ? W/Kg,1999.0,🇯🇵
875,Nissan,SILVIA spec-S AERO (S15) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0722.jpg,20700.0,FR,163.0,1200.0,192.0,101 to ? W/Kg,1999.0,🇯🇵
876,Nissan,SKYLINE 1500Deluxe (S50D-1) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0693.jpg,36800.0,FR,69.0,960.0,113.0,53 to ? W/Kg,1963.0,🇯🇵
877,Nissan,SKYLINE 2000GT-B (S54B) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0708.jpg,23800.0,FR,123.0,1095.0,167.0,84 to ? W/Kg,1967.0,🇯🇵
878,Nissan,SKYLINE 2000GT-R (KPGC110) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0714.jpg,85000.0,FR,158.0,1145.0,176.0,103 to ? W/Kg,1973.0,🇯🇵
879,Nissan,SKYLINE Coupe 350GT ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0755.jpg,33900.0,FR,276.0,1530.0,363.0,135 to ? W/Kg,2003.0,🇯🇵
880,Nissan,SKYLINE Coupe 370GT Type SP ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0773.jpg,44730.0,FR,328.0,1660.0,363.0,148 to ? W/Kg,2007.0,🇯🇵
881,Nissan,SKYLINE GT-R (R32) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0769.jpg,44500.0,4WD,276.0,1430.0,353.0,144 to ? W/Kg,1989.0,🇯🇵
882,Nissan,SKYLINE GT-R (R32) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0764.jpg,45100.0,4WD,276.0,1480.0,353.0,139 to ? W/Kg,1991.0,🇯🇵
883,Nissan,SKYLINE GT-R (R33) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0774.jpg,47850.0,4WD,276.0,1530.0,368.0,135 to ? W/Kg,1995.0,🇯🇵
884,Nissan,SKYLINE GT-R (R33) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0775.jpg,48250.0,4WD,276.0,1530.0,368.0,135 to ? W/Kg,1996.0,🇯🇵
885,Nissan,SKYLINE GT-R (R33) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0776.jpg,48850.0,4WD,276.0,1530.0,368.0,135 to ? W/Kg,1997.0,🇯🇵
886,Nissan,SKYLINE GT-R (R34) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0793.jpg,50480.0,4WD,276.0,1540.0,392.0,134 to ? W/Kg,2000.0,🇯🇵
887,Nissan,SKYLINE GT-R (R34) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0790.jpg,49980.0,4WD,276.0,1540.0,392.0,134 to ? W/Kg,1999.0,🇯🇵
888,Nissan,SKYLINE GT-R M-spec (R34) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0787.jpg,59500.0,4WD,276.0,1560.0,392.0,132 to ? W/Kg,2001.0,🇯🇵
889,Nissan,SKYLINE GT-R M-spec Nür (R34) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0795.jpg,63000.0,4WD,276.0,1580.0,392.0,130 to ? W/Kg,2002.0,🇯🇵
890,Nissan,SKYLINE GT-R N1 (R32) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0766.jpg,43050.0,4WD,276.0,1470.0,353.0,140 to ? W/Kg,1991.0,🇯🇵
891,Nissan,SKYLINE GT-R N1 (R33) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0780.jpg,59900.0,4WD,276.0,1540.0,368.0,134 to ? W/Kg,1995.0,🇯🇵
895,Nissan,SKYLINE GT-R Special Color Midnight Purple II (R34) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0785.jpg,49980.0,4WD,276.0,1550.0,392.0,133 to ? W/Kg,1999.0,🇯🇵
896,Nissan,SKYLINE GT-R Special Color Midnight Purple III (R34) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0786.jpg,51480.0,4WD,276.0,1550.0,392.0,133 to ? W/Kg,2000.0,🇯🇵
